B Id,Thomas Id
sjres264-93,1359
sjres264-93,1394
sjres264-93,1448
sjres264-93,1449
sres1-93,1389
sres2-93,1432
sres3-93,1299
sres4-93,1389
sres5-93,1389
sres6-93,1389
sres7-93,1389
sres8-93,1326
sres8-93,1389
sres9-93,1305
sres9-93,1391
sres10-93,1389
sres11-93,1389
sres11-93,1391
sres11-93,1433
sres12-93,1389
sres13-93,1292
sres13-93,1304
sres13-93,1305
sres13-93,1311
sres13-93,1352
sres13-93,1364
sres13-93,1371
sres13-93,1391
sres13-93,1415
sres13-93,1421
sres13-93,1441
sres14-93,1305
sres14-93,1311
sres14-93,1348
sres14-93,1350
sres14-93,1352
sres14-93,1364
sres14-93,1371
sres14-93,1391
sres14-93,1406
sres14-93,1419
sres14-93,1422
sres14-93,1431
sres14-93,1438
sres14-93,1441
sres14-93,1445
sres15-93,1333
sres15-93,1348
sres15-93,1371
sres15-93,1406
sres15-93,1450
sres16-93,1333
sres16-93,1432
sres16-93,1450
sres17-93,1344
sres18-93,1348
sres19-93,1268
sres19-93,1277
sres19-93,1284
sres19-93,1292
sres19-93,1302
sres19-93,1352
sres19-93,1364
sres19-93,1366
sres19-93,1377
sres19-93,1396
sres19-93,1403
sres19-93,1406
sres19-93,1419
sres19-93,1421
sres19-93,1422
sres19-93,1438
sres19-93,1455
sres20-93,1389
sres21-93,1421
sres22-93,1268
sres22-93,1277
sres22-93,1284
sres22-93,1292
sres22-93,1306
sres22-93,1308
sres22-93,1311
sres22-93,1345
sres22-93,1348
sres22-93,1350
sres22-93,1354
sres22-93,1364
sres22-93,1366
sres22-93,1402
sres22-93,1414
sres22-93,1418
sres22-93,1425
sres22-93,1438
sres22-93,1450
sres23-93,1446
sres24-93,1276
sres24-93,1277
sres24-93,1281
sres24-93,1282
sres24-93,1283
sres24-93,1297
sres24-93,1301
sres24-93,1319
sres24-93,1330
sres24-93,1340
sres24-93,1343
sres24-93,1354
sres24-93,1363
sres24-93,1389
sres24-93,1393
sres24-93,1397
sres24-93,1406
sres24-93,1414
sres24-93,1415
sres24-93,1417
sres24-93,1421
sres24-93,1432
sres24-93,1440
sres24-93,1441
sres24-93,1449
sres24-93,1458
sres25-93,1301
sres26-93,1301
sres27-93,1301
sres28-93,1301
sres29-93,1301
sres30-93,1301
sres31-93,1301
sres32-93,1301
sres33-93,1330
sres33-93,1370
sres34-93,1389
sres35-93,1337
sres36-93,1319
sres36-93,1325
sres36-93,1413
sres36-93,1446
sres37-93,1323
sres38-93,1277
sres38-93,1278
sres38-93,1302
sres38-93,1343
sres38-93,1345
sres38-93,1346
sres38-93,1366
sres38-93,1371
sres38-93,1396
sres38-93,1397
sres38-93,1417
sres38-93,1421
sres38-93,1431
sres38-93,1433
sres38-93,1440
sres38-93,1458
sres39-93,1275
sres39-93,1276
sres39-93,1278
sres39-93,1279
sres39-93,1291
sres39-93,1301
sres39-93,1312
sres39-93,1343
sres39-93,1359
sres39-93,1362
sres39-93,1377
sres39-93,1394
sres39-93,1406
sres39-93,1433
sres39-93,1440
sres39-93,1448
sres40-93,1386
sres41-93,1436
sres42-93,1389
sres43-93,1406
sres44-93,1455
sres45-93,1415
sres46-93,1326
sres47-93,1349
sres48-93,1366
sres49-93,1283
sres49-93,1371
sres50-93,1308
sres50-93,1348
sres50-93,1366
sres50-93,1377
sres50-93,1397
sres50-93,1402
sres50-93,1418
sres50-93,1431
sres50-93,1445
sres51-93,1305
sres51-93,1326
sres51-93,1402
sres51-93,1450
sres52-93,1396
sres53-93,1301
sres54-93,1370
sres55-93,1370
sres56-93,1325
sres57-93,1309
sres58-93,1304
sres59-93,1312
sres59-93,1318
sres59-93,1363
sres59-93,1458
sres60-93,1326
sres60-93,1389
sres61-93,1297
sres61-93,1333
sres61-93,1361
sres61-93,1396
sres61-93,1406
sres61-93,1421
sres61-93,1440
sres62-93,1440
sres63-93,1277
sres63-93,1302
sres63-93,1337
sres63-93,1366
sres63-93,1417
sres64-93,1431
sres65-93,1354
sres65-93,1391
sres65-93,1441
sres66-93,1402
sres67-93,1268
sres67-93,1277
sres67-93,1284
sres67-93,1292
sres67-93,1297
sres67-93,1302
sres67-93,1305
sres67-93,1306
sres67-93,1311
sres67-93,1318
sres67-93,1337
sres67-93,1343
sres67-93,1348
sres67-93,1349
sres67-93,1350
sres67-93,1352
sres67-93,1354
sres67-93,1364
sres67-93,1366
sres67-93,1369
sres67-93,1371
sres67-93,1377
sres67-93,1388
sres67-93,1391
sres67-93,1396
sres67-93,1397
sres67-93,1402
sres67-93,1406
sres67-93,1410
sres67-93,1411
sres67-93,1417
sres67-93,1419
sres67-93,1422
sres67-93,1441
sres67-93,1450
sres67-93,1455
sres68-93,1377
sres69-93,1301
sres70-93,1326
sres71-93,1277
sres71-93,1302
sres71-93,1305
sres71-93,1311
sres71-93,1343
sres71-93,1348
sres71-93,1361
sres71-93,1364
sres71-93,1366
sres71-93,1371
sres71-93,1377
sres71-93,1397
sres71-93,1402
sres71-93,1410
sres71-93,1411
sres71-93,1417
sres71-93,1441
sres71-93,1450
sres71-93,1455
sres72-93,1397
sres73-93,1386
sres74-93,1311
sres74-93,1445
sres75-93,1311
sres75-93,1445
sres76-93,1311
sres76-93,1445
sres77-93,1311
sres77-93,1445
sres78-93,1311
sres78-93,1445
sres79-93,1279
sres80-93,1301
sres81-93,1326
sres82-93,1302
sres82-93,1417
sres83-93,1283
sres83-93,1398
sres84-93,1271
sres85-93,1419
sres86-93,1268
sres86-93,1292
sres86-93,1301
sres86-93,1311
sres86-93,1323
sres86-93,1325
sres86-93,1326
sres86-93,1337
sres86-93,1349
sres86-93,1350
sres86-93,1354
sres86-93,1361
sres86-93,1362
sres86-93,1363
sres86-93,1366
sres86-93,1388
sres86-93,1389
sres86-93,1391
sres86-93,1396
sres86-93,1397
sres86-93,1399
sres86-93,1402
sres86-93,1406
sres86-93,1417
sres86-93,1418
sres86-93,1421
sres86-93,1422
sres86-93,1450
sres86-93,1455
sres87-93,1276
sres87-93,1278
sres87-93,1279
sres87-93,1283
sres87-93,1319
sres87-93,1371
sres87-93,1377
sres87-93,1394
sres88-93,1455
sres89-93,1284
sres89-93,1291
sres89-93,1306
sres89-93,1311
sres89-93,1319
sres89-93,1371
sres89-93,1373
sres89-93,1418
sres89-93,1425
sres89-93,1448
sres89-93,1450
sres90-93,1415
sres91-93,1415
sres92-93,1301
sres93-93,1301
sres94-93,1278
sres94-93,1291
sres94-93,1308
sres94-93,1340
sres94-93,1343
sres94-93,1364
sres94-93,1371
sres94-93,1418
sres94-93,1422
sres94-93,1440
sres94-93,1445
sres94-93,1455
sres95-93,1326
sres96-93,1370
sres97-93,1406
sres98-93,1282
sres98-93,1306
sres98-93,1311
sres98-93,1319
sres98-93,1371
sres98-93,1373
sres98-93,1418
sres98-93,1448
sres99-93,1343
sres99-93,1349
sres100-93,1349
sres101-93,1450
sres102-93,1305
sres103-93,1325
sres104-93,1268
sres104-93,1450
sres105-93,1268
sres105-93,1294
sres105-93,1302
sres105-93,1306
sres105-93,1311
sres105-93,1318
sres105-93,1319
sres105-93,1340
sres105-93,1343
sres105-93,1364
sres105-93,1371
sres105-93,1391
sres105-93,1414
sres105-93,1418
sres105-93,1421
sres105-93,1425
sres105-93,1431
sres105-93,1436
sres105-93,1458
sres106-93,1292
sres106-93,1320
sres106-93,1346
sres106-93,1432
sres106-93,1445
sres106-93,1448
sres107-93,1277
sres107-93,1302
sres107-93,1304
sres107-93,1305
sres107-93,1311
sres107-93,1323
sres107-93,1343
sres107-93,1348
sres107-93,1350
sres107-93,1352
sres107-93,1354
sres107-93,1363
sres107-93,1364
sres107-93,1366
sres107-93,1369
sres107-93,1371
sres107-93,1377
sres107-93,1389
sres107-93,1391
sres107-93,1397
sres107-93,1398
sres107-93,1402
sres107-93,1410
sres107-93,1411
sres107-93,1429
sres107-93,1431
sres107-93,1441
sres107-93,1444
sres107-93,1450
sres108-93,1388
sres109-93,1268
sres109-93,1282
sres109-93,1284
sres109-93,1297
sres109-93,1304
sres109-93,1305
sres109-93,1306
sres109-93,1311
sres109-93,1323
sres109-93,1343
sres109-93,1348
sres109-93,1350
sres109-93,1354
sres109-93,1363
sres109-93,1364
sres109-93,1366
sres109-93,1373
sres109-93,1389
sres109-93,1396
sres109-93,1397
sres109-93,1398
sres109-93,1399
sres109-93,1402
sres109-93,1406
sres109-93,1410
sres109-93,1411
sres109-93,1417
sres109-93,1421
sres109-93,1422
sres109-93,1441
sres109-93,1444
sres109-93,1455
sres110-93,1330
sres110-93,1350
sres110-93,1449
sres111-93,1301
sres112-93,1301
sres113-93,1291
sres113-93,1348
sres113-93,1388
sres113-93,1406
sres113-93,1415
sres113-93,1441
sres113-93,1445
sres114-93,1446
sres115-93,1268
sres115-93,1270
sres115-93,1275
sres115-93,1276
sres115-93,1277
sres115-93,1278
sres115-93,1279
sres115-93,1281
sres115-93,1283
sres115-93,1284
sres115-93,1291
sres115-93,1292
sres115-93,1294
sres115-93,1297
sres115-93,1301
sres115-93,1302
sres115-93,1304
sres115-93,1305
sres115-93,1306
sres115-93,1308
sres115-93,1309
sres115-93,1311
sres115-93,1312
sres115-93,1318
sres115-93,1319
sres115-93,1320
sres115-93,1323
sres115-93,1325
sres115-93,1326
sres115-93,1330
sres115-93,1333
sres115-93,1340
sres115-93,1343
sres115-93,1344
sres115-93,1345
sres115-93,1346
sres115-93,1348
sres115-93,1349
sres115-93,1350
sres115-93,1352
sres115-93,1359
sres115-93,1361
sres115-93,1362
sres115-93,1366
sres115-93,1369
sres115-93,1370
sres115-93,1371
sres115-93,1377
sres115-93,1388
sres115-93,1389
sres115-93,1391
sres115-93,1394
sres115-93,1396
sres115-93,1398
sres115-93,1402
sres115-93,1406
sres115-93,1411
sres115-93,1415
sres115-93,1416
sres115-93,1418
sres115-93,1421
sres115-93,1422
sres115-93,1425
sres115-93,1429
sres115-93,1432
sres115-93,1433
sres115-93,1438
sres115-93,1440
sres115-93,1444
sres115-93,1445
sres115-93,1448
sres115-93,1449
sres115-93,1453
sres115-93,1455
sres115-93,1458
sres116-93,1393
sres117-93,1389
sres117-93,1432
sres118-93,1343
sres119-93,1278
sres119-93,1391
sres120-93,1449
sres121-93,1389
sres122-93,1311
sres123-93,1268
sres123-93,1284
sres123-93,1306
sres123-93,1311
sres123-93,1343
sres123-93,1348
sres123-93,1366
sres123-93,1371
sres123-93,1402
sres123-93,1417
sres124-93,1268
sres124-93,1283
sres124-93,1292
sres124-93,1305
sres124-93,1306
sres124-93,1311
sres124-93,1343
sres124-93,1348
sres124-93,1361
sres124-93,1363
sres124-93,1364
sres124-93,1366
sres124-93,1388
sres124-93,1396
sres124-93,1397
sres124-93,1402
sres124-93,1406
sres124-93,1410
sres124-93,1415
sres124-93,1417
sres124-93,1418
sres124-93,1422
sres124-93,1441
sres124-93,1450
sres124-93,1455
sres125-93,1275
sres125-93,1449
sres126-93,1301
sres127-93,1301
sres128-93,1366
sres129-93,1417
sres130-93,1345
sres131-93,1304
sres132-93,1326
sres133-93,1393
sres133-93,1432
sres134-93,1301
sres135-93,1421
sres136-93,1291
sres136-93,1299
sres136-93,1391
sres137-93,1370
sres138-93,1278
sres138-93,1283
sres138-93,1291
sres138-93,1325
sres138-93,1343
sres138-93,1345
sres138-93,1406
sres138-93,1417
sres138-93,1421
sres138-93,1440
sres139-93,1275
sres139-93,1291
sres139-93,1292
sres139-93,1299
sres139-93,1304
sres139-93,1308
sres139-93,1318
sres139-93,1363
sres139-93,1364
sres139-93,1369
sres139-93,1377
sres139-93,1402
sres139-93,1416
sres139-93,1425
sres139-93,1429
sres139-93,1438
sres139-93,1445
sres140-93,1370
sres141-93,1361
sres142-93,1352
sres142-93,1371
sres142-93,1417
sres142-93,1455
sres143-93,1396
sres144-93,1319
sres144-93,1326
sres144-93,1340
sres144-93,1346
sres144-93,1362
sres144-93,1411
sres144-93,1419
sres144-93,1441
sres144-93,1445
sres145-93,1291
sres145-93,1391
sres146-93,1301
sres147-93,1301
sres148-93,1386
sres149-93,1366
sres150-93,1271
sres150-93,1283
sres150-93,1291
sres150-93,1297
sres150-93,1305
sres150-93,1311
sres150-93,1312
sres150-93,1320
sres150-93,1326
sres150-93,1346
sres150-93,1352
sres150-93,1359
sres150-93,1393
sres150-93,1394
sres150-93,1397
sres150-93,1411
sres150-93,1413
sres150-93,1441
sres150-93,1446
sres150-93,1448
sres151-93,1389
sres151-93,1432
sres152-93,1311
sres153-93,1301
sres154-93,1397
sres155-93,1277
sres155-93,1349
sres155-93,1369
sres155-93,1397
sres155-93,1450
sres156-93,1268
sres156-93,1270
sres156-93,1271
sres156-93,1275
sres156-93,1276
sres156-93,1277
sres156-93,1278
sres156-93,1279
sres156-93,1281
sres156-93,1282
sres156-93,1283
sres156-93,1284
sres156-93,1291
sres156-93,1292
sres156-93,1294
sres156-93,1297
sres156-93,1299
sres156-93,1300
sres156-93,1301
sres156-93,1302
sres156-93,1304
sres156-93,1305
sres156-93,1306
sres156-93,1308
sres156-93,1309
sres156-93,1311
sres156-93,1312
sres156-93,1318
sres156-93,1319
sres156-93,1320
sres156-93,1323
sres156-93,1325
sres156-93,1326
sres156-93,1330
sres156-93,1333
sres156-93,1337
sres156-93,1340
sres156-93,1343
sres156-93,1344
sres156-93,1345
sres156-93,1346
sres156-93,1348
sres156-93,1349
sres156-93,1350
sres156-93,1352
sres156-93,1354
sres156-93,1359
sres156-93,1361
sres156-93,1362
sres156-93,1363
sres156-93,1364
sres156-93,1366
sres156-93,1369
sres156-93,1370
sres156-93,1371
sres156-93,1373
sres156-93,1377
sres156-93,1386
sres156-93,1388
sres156-93,1389
sres156-93,1391
sres156-93,1393
sres156-93,1394
sres156-93,1396
sres156-93,1397
sres156-93,1398
sres156-93,1399
sres156-93,1402
sres156-93,1403
sres156-93,1406
sres156-93,1410
sres156-93,1411
sres156-93,1413
sres156-93,1414
sres156-93,1415
sres156-93,1416
sres156-93,1417
sres156-93,1418
sres156-93,1419
sres156-93,1421
sres156-93,1422
sres156-93,1425
sres156-93,1429
sres156-93,1431
sres156-93,1432
sres156-93,1433
sres156-93,1436
sres156-93,1438
sres156-93,1439
sres156-93,1440
sres156-93,1441
sres156-93,1444
sres156-93,1445
sres156-93,1446
sres156-93,1448
sres156-93,1449
sres156-93,1450
sres156-93,1453
sres156-93,1455
sres157-93,1270
sres157-93,1366
sres157-93,1397
sres158-93,1297
sres159-93,1419
sres160-93,1268
sres160-93,1283
sres160-93,1284
sres160-93,1291
sres160-93,1311
sres160-93,1343
sres160-93,1354
sres160-93,1364
sres160-93,1366
sres160-93,1391
sres160-93,1397
sres160-93,1399
sres160-93,1402
sres160-93,1418
sres160-93,1438
sres160-93,1441
sres160-93,1445
sres161-93,1394
sres161-93,1418
sres162-93,1366
sres163-93,1421
sres164-93,1318
sres165-93,1432
sres166-93,1318
sres166-93,1345
sres166-93,1448
sres166-93,1449
sres167-93,1318
sres167-93,1416
sres167-93,1425
sres168-93,1402
sres169-93,1389
sres170-93,1349
sres171-93,1396
sres172-93,1276
sres172-93,1282
sres172-93,1294
sres172-93,1319
sres172-93,1320
sres172-93,1330
sres172-93,1340
sres172-93,1346
sres172-93,1350
sres172-93,1359
sres172-93,1371
sres172-93,1396
sres172-93,1403
sres172-93,1418
sres172-93,1449
sres173-93,1283
sres173-93,1292
sres173-93,1306
sres173-93,1320
sres173-93,1345
sres173-93,1371
sres173-93,1377
sres173-93,1398
sres173-93,1413
sres174-93,1270
sres174-93,1299
sres174-93,1305
sres175-93,1340
sres175-93,1406
sres175-93,1448
sres176-93,1389
sres176-93,1432
sres177-93,1301
sres178-93,1370
sres179-93,1270
sres179-93,1271
sres179-93,1275
sres179-93,1277
sres179-93,1278
sres179-93,1282
sres179-93,1283
sres179-93,1284
sres179-93,1291
sres179-93,1299
sres179-93,1301
sres179-93,1302
sres179-93,1308
sres179-93,1318
sres179-93,1326
sres179-93,1333
sres179-93,1337
sres179-93,1343
sres179-93,1344
sres179-93,1350
sres179-93,1359
sres179-93,1363
sres179-93,1369
sres179-93,1371
sres179-93,1389
sres179-93,1391
sres179-93,1393
sres179-93,1397
sres179-93,1406
sres179-93,1410
sres179-93,1415
sres179-93,1417
sres179-93,1419
sres179-93,1421
sres179-93,1425
sres179-93,1432
sres179-93,1441
sres179-93,1445
sres179-93,1446
sres179-93,1450
sres180-93,1325
sres181-93,1275
sres181-93,1326
sres182-93,1268
sres182-93,1402
sres182-93,1441
sres183-93,1277
sres184-93,1301
sres184-93,1308
sres184-93,1389
sres184-93,1432
sres185-93,1304
sres186-93,1432
sres187-93,1389
sres188-93,1393
sres189-93,1275
sres189-93,1277
sres189-93,1278
sres189-93,1282
sres189-93,1283
sres189-93,1284
sres189-93,1291
sres189-93,1292
sres189-93,1294
sres189-93,1301
sres189-93,1302
sres189-93,1304
sres189-93,1305
sres189-93,1306
sres189-93,1309
sres189-93,1311
sres189-93,1318
sres189-93,1319
sres189-93,1320
sres189-93,1323
sres189-93,1333
sres189-93,1343
sres189-93,1345
sres189-93,1348
sres189-93,1350
sres189-93,1361
sres189-93,1362
sres189-93,1363
sres189-93,1364
sres189-93,1366
sres189-93,1369
sres189-93,1370
sres189-93,1371
sres189-93,1377
sres189-93,1388
sres189-93,1391
sres189-93,1393
sres189-93,1396
sres189-93,1397
sres189-93,1398
sres189-93,1399
sres189-93,1402
sres189-93,1403
sres189-93,1406
sres189-93,1410
sres189-93,1411
sres189-93,1413
sres189-93,1414
sres189-93,1415
sres189-93,1416
sres189-93,1417
sres189-93,1418
sres189-93,1419
sres189-93,1421
sres189-93,1422
sres189-93,1425
sres189-93,1431
sres189-93,1432
sres189-93,1436
sres189-93,1440
sres189-93,1441
sres189-93,1444
sres189-93,1445
sres189-93,1446
sres189-93,1448
sres189-93,1449
sres189-93,1450
sres189-93,1453
sres189-93,1455
sres189-93,1458
sres190-93,1391
sres191-93,1441
sres192-93,1359
sres192-93,1394
sres192-93,1433
sres192-93,1448
sres193-93,1389
sres194-93,1326
sres195-93,1301
sres196-93,1301
sres197-93,1301
sres198-93,1366
sres199-93,1389
sres199-93,1432
sres200-93,1270
sres200-93,1275
sres200-93,1282
sres200-93,1292
sres200-93,1294
sres200-93,1297
sres200-93,1299
sres200-93,1302
sres200-93,1333
sres200-93,1344
sres200-93,1345
sres200-93,1369
sres200-93,1371
sres200-93,1388
sres200-93,1396
sres200-93,1398
sres200-93,1402
sres200-93,1406
sres200-93,1411
sres200-93,1413
sres200-93,1414
sres200-93,1416
sres200-93,1418
sres200-93,1419
sres200-93,1425
sres200-93,1432
sres200-93,1438
sres200-93,1441
sres200-93,1445
sres200-93,1449
sres200-93,1458
sres201-93,1297
sres202-93,1340
sres203-93,1422
sres204-93,1301
sres205-93,1308
sres205-93,1406
sres206-93,1432
sres207-93,1344
sres208-93,1301
sres209-93,1275
sres209-93,1326
sres210-93,1431
sres211-93,1377
sres212-93,1455
sres213-93,1440
sres214-93,1305
sres215-93,1326
sres216-93,1388
sres217-93,1276
sres218-93,1301
sres219-93,1301
sres220-93,1301
sres221-93,1301
sres222-93,1268
sres222-93,1271
sres222-93,1278
sres222-93,1282
sres222-93,1283
sres222-93,1284
sres222-93,1294
sres222-93,1297
sres222-93,1299
sres222-93,1301
sres222-93,1304
sres222-93,1309
sres222-93,1311
sres222-93,1318
sres222-93,1319
sres222-93,1320
sres222-93,1323
sres222-93,1325
sres222-93,1326
sres222-93,1333
sres222-93,1337
sres222-93,1343
sres222-93,1345
sres222-93,1348
sres222-93,1349
sres222-93,1352
sres222-93,1361
sres222-93,1362
sres222-93,1366
sres222-93,1370
sres222-93,1373
sres222-93,1377
sres222-93,1386
sres222-93,1388
sres222-93,1389
sres222-93,1391
sres222-93,1393
sres222-93,1396
sres222-93,1397
sres222-93,1398
sres222-93,1399
sres222-93,1402
sres222-93,1406
sres222-93,1410
sres222-93,1413
sres222-93,1415
sres222-93,1417
sres222-93,1421
sres222-93,1422
sres222-93,1432
sres222-93,1436
sres222-93,1439
sres222-93,1440
sres222-93,1441
sres222-93,1446
sres222-93,1449
sres222-93,1450
sres222-93,1453
sres222-93,1455
sres223-93,1389
sres224-93,1389
sres225-93,1432
sres226-93,1299
sres227-93,1344
sres228-93,1389
sres229-93,1389
sres230-93,1432
sres231-93,1299
sres232-93,1299
sres233-93,1389
sres234-93,1389
sres235-93,1389
sres236-93,1446
sres237-93,1386
sres238-93,1386
sres239-93,1386
sres240-93,1414
sres240-93,1449
sres241-93,1337
sres242-93,1305
sres242-93,1391
sres243-93,1432
sres244-93,1432
sres245-93,1299
sres246-93,1354
sres247-93,1397
sres247-93,1418
sres248-93,1326
sres249-93,1304
sres250-93,1446
sres251-93,1301
sres252-93,1301
sres253-93,1354
sres254-93,1337
sres255-93,1325
sres256-93,1323
sres257-93,1283
sres257-93,1291
sres257-93,1292
sres257-93,1297
sres257-93,1319
sres257-93,1320
sres257-93,1415
sres257-93,1417
sres257-93,1421
sres257-93,1444
sres258-93,1406
sres259-93,1455
sres260-93,1279
sres260-93,1308
sres260-93,1311
sres260-93,1348
sres260-93,1366
sres260-93,1377
sres260-93,1397
sres260-93,1402
sres260-93,1411
sres260-93,1418
sres260-93,1431
sres261-93,1421
sres262-93,1388
sres263-93,1283
sres263-93,1371
sres264-93,1396
sres265-93,1354
sres266-93,1301
sres267-93,1283
sres267-93,1292
sres267-93,1304
sres267-93,1305
sres267-93,1306
sres267-93,1319
sres267-93,1323
sres267-93,1333
sres267-93,1349
sres267-93,1377
sres267-93,1402
sres267-93,1406
sres267-93,1410
sres267-93,1417
sres267-93,1421
sres267-93,1438
sres267-93,1450
sres267-93,1455
sres268-93,1326
sres269-93,1326
sres270-93,1439
sres271-93,1284
sres271-93,1300
sres271-93,1305
sres271-93,1311
sres271-93,1312
sres271-93,1323
sres271-93,1346
sres271-93,1359
sres271-93,1397
sres271-93,1411
sres271-93,1419
sres271-93,1421
sres271-93,1422
sres271-93,1441
sres271-93,1444
sres272-93,1362
sres272-93,1414
